value,timestamp
1760,
1744,
1840,406.131445379
1744,
1904,
1744,
1744,
1936,
1936,
1888,
1856,
1840,
1728,
1712,
1696,
1584,
1584,
1648,
1744,
1680,
1824,
1744,
1840,
1824,
1808,
1824,
1808,
1840,
1824,
1760,
1728,
1648,
1616,406.175866522
1744,
1648,
1632,
1664,
1616,
1568,
1488,
1568,
1552,
1456,
1360,
1632,
1712,
1648,
1696,
1680,
1584,
1648,
1696,
1584,
1664,
1632,
1648,
1440,
1504,
1424,
1712,
1712,
1792,
1888,406.206348611
1888,
1968,
1984,
1968,
1968,
1968,
1968,
1936,
1920,
1888,
1840,
1776,
1808,
1776,
1760,
1776,
1728,
1728,
1696,
1568,
1520,
1664,
1760,
1888,
1904,
1872,
1904,
1824,
1792,
1808,
1648,
1600,
1472,
1280,
1600,
1664,
1760,
1776,
1792,
1776,
1824,
1856,
1888,
1872,
1872,406.250599114
1808,
1840,
1856,
1776,
1744,
1648,
1584,
1584,
1696,
1712,
1744,
1728,
1728,
1712,
1712,
1744,
1776,
1712,
1680,
1616,
1504,
1472,
1584,
1696,
1744,
1728,
1776,
1792,
1872,
1776,406.281159294
1808,
1872,
1888,
1872,
1904,
1888,
1872,
1840,
1776,
1696,
1632,
1696,
1680,
1584,
1536,
1552,
1472,
1392,
1392,
1488,
1504,
1616,
1472,
1568,
1632,
1664,
1632,
1520,
1280,
1312,
1552,
1664,
1696,
1696,
1712,
1728,
1712,
1568,
1104,
1600,
1712,
1808,
1824,
1856,
1808,406.311317288
1808,
1808,
1808,
1856,
1760,
1872,
1808,
1776,
1776,
1728,
1680,
1520,
1536,
1504,
1600,
1696,
1792,
1792,
1808,
1792,
1680,
1776,
1792,
1792,
1808,
1744,
1584,
1488,
1632,
1696,406.341323167
1696,
1712,
1664,
1712,
1712,
1728,
1840,
1840,
1840,
1840,
1792,
1600,
1328,
1488,
1616,
1664,
1712,
1792,
1744,
1712,
1600,
1504,
1488,
1392,
1168,
1216,
1584,
1760,
1760,
1808,406.371699643
1648,
1728,
1472,
1328,
1280,
1648,
1584,
1712,
1728,
1712,
1680,
1712,
1616,
1568,
1536,
1488,
1776,
1808,
1872,
1840,
1872,
1872,
1840,
1792,
1760,
1728,
1744,
1744,
1760,
1760,406.416532592
1696,
1648,
1344,
1520,
1376,
1472,
1504,
1520,
1408,
1488,
1504,
1520,
1584,
1264,
1456,
1600,
1680,
1712,
1680,
1520,
1408,
1456,
1808,
1792,
1904,
1920,
1936,
1920,
1936,
1904,406.4462526
1904,
1888,
1856,
1840,
1744,
1648,
1664,
1648,
1552,
1616,
1616,
1568,
1696,
1712,
1776,
1776,
1776,
1808,
1776,
1776,
1616,
1568,
1632,
1728,
1728,
1728,
1600,
1648,
1520,
1456,
1584,
1648,
1808,
1840,
1840,
1792,
1776,
1808,
1888,
1920,
1904,
1904,
1872,
1808,
1744,406.506245011
1648,
1616,
1584,
1520,
1504,
1408,
1520,
1664,
1744,
1808,
1856,
1872,
1888,
1936,
1952,
1952,
1968,
1936,
1952,
1952,
1904,
1808,
1824,
1808,
1840,
1808,
1824,
1872,
1888,
1856,406.536914744
1856,
1776,
1760,
1840,
1808,
1824,
1776,
1760,
1856,
1840,
1872,
1840,
1808,
1840,
1760,
1792,
1712,
1680,
1648,
1696,
1744,
1776,
1808,
1792,
1776,
1808,
1824,
1872,
1840,
1872,
1856,
1840,
1840,
1840,
1856,
1824,
1824,
1792,
1760,
1664,
1648,
1648,
1616,
1504,
1520,
1456,
1520,
1248,
1344,
1168,
1376,
1552,
1552,
1504,
1472,
1488,
1552,
1600,
1648,
1600,406.581574965
1712,
1680,
1760,
1808,
1808,
1792,
1808,
1808,
1792,
1760,
1776,
1776,
1776,
1776,
1728,
1744,
1696,
1728,
1712,
1680,
1728,
1744,
1776,
1824,
1792,
1744,
1792,
1760,
1792,
1792,406.611650965
1856,
1792,
1792,
1792,
1760,
1776,
1712,
1744,
1776,
1808,
1744,
1664,
1648,
1584,
1552,
1520,
1504,
1488,
1456,
1376,
1360,
1488,
1280,
1440,
1616,
1696,
1664,
1648,
1664,
1712,
1776,
1728,
1760,
1728,
1744,
1776,
1776,
1760,
1744,
1632,
1824,
1760,
1824,
1808,
1824,406.655848955
1840,
1824,
1792,
1808,
1840,
1776,
1792,
1744,
1792,
1776,
1760,
1760,
1776,
1760,
1744,
1712,
1776,
1680,
1632,
1568,
1584,
1680,
1616,
1600,
1488,
1440,
1456,
1408,
1504,
1568,406.686515613
1584,
1632,
1664,
1616,
1696,
1744,
1792,
1776,
1760,
1744,
1552,
1600,
1664,
1648,
1712,
1744,
1840,
1872,
1840,
1776,
1808,
1824,
1760,
1792,
1744,
1904,
1856,
1920,
1872,
1904,
1952,
1888,
1888,
1904,
1856,
1888,
1840,
1776,
1728,
1760,
1840,
1776,
1792,
1728,
1664,406.745991372
1744,
1728,
1664,
1584,
1696,
1760,
1760,
1760,
1760,
1712,
1648,
1712,
1728,
1824,
1888,
1904,
1888,
1904,
1856,
1856,
1872,
1872,
1904,
1872,
1872,
1840,
1776,
1792,
1728,
1792,
1744,
1808,
1792,
1776,
1712,
1696,
1600,
1584,
1584,
1616,
1568,
1680,
1632,
1696,
1680,406.776657065
1760,
1808,
1856,
1872,
1872,
1808,
1808,
1776,
1712,
1568,
1552,
1712,
1712,
1680,
1568,
1504,
1664,
1648,
1776,
1648,
1776,
1744,
1664,
1648,
1536,
1504,
1376,
1184,
1376,
1504,
1488,
1536,
1120,
1152,
1360,
1264,
1088,
1568,
1440,
1488,
1680,
1648,
1728,
1776,
1792,406.806658174
1792,
1792,
1824,
1776,
1744,
1648,
1552,
1392,
928,
1152,
1504,
1648,
1744,
1760,
1760,
1808,
1792,
1776,
1824,
1696,
1824,
1744,
1696,
1744,
1776,
1696,
1696,
1712,
1728,
1760,406.836224881
1648,
1680,
1632,
1728,
1760,
1776,
1792,
1744,
1728,
1744,
1728,
1824,
1760,
1696,
1728,
1744,
1696,
1696,
1648,
1616,
1568,
1520,
1728,
1648,
1648,
1648,
1616,
1728,
1840,
1808,406.866609013
1728,
1776,
1776,
1776,
1744,
1760,
1776,
1760,
1840,
1840,
1808,
1760,
1728,
1648,
1680,
1680,
1632,
1632,
1664,
1680,
1680,
1776,
1792,
1840,
1824,
1904,
1904,
1872,
1888,
1856,406.896604707
1856,
1776,
1792,
1824,
1808,
1824,
1776,
1600,
1664,
1552,
1552,
1552,
1632,
1760,
1808,
1840,
1824,
1872,
1888,
1872,
1888,
1872,
1856,
1792,
1744,
1808,
1584,
1712,
1600,
1520,406.926553813
1424,
1344,
1328,
1504,
1472,
1552,
1488,
1440,
1328,
1232,
1296,
1424,
1648,
1424,
1456,
1616,
1584,
1600,
1632,
1712,
1680,
1696,
1760,
1712,
1680,
1744,
1776,
1760,
1744,
1824,406.956325606
1856,
1856,
1824,
1776,
1712,
1664,
1600,
1520,
1472,
1632,
1504,
1712,
1712,
1712,
1744,
1792,
1744,
1696,
1600,
1760,
1728,
1712,
1744,
1728,
1776,
1696,
1632,
1584,
1552,
1584,406.98666513
1616,
1536,
1568,
1488,
1600,
1392,
1120,
1296,
1472,
1520,
1600,
1600,
1616,
1632,
1648,
1696,
1664,
1696,
1648,
1648,
1680,
1696,
1760,
1760,
1712,
1696,
1664,
1680,
1584,
1600,407.01619582
1600,
1600,
1632,
1648,
1520,
1520,
1408,
1456,
1616,
1600,
1568,
1552,
1536,
1584,
1552,
1600,
1552,
1584,
1600,
1632,
1616,
1616,
1584,
1616,
1648,
1648,
1680,
1712,
1744,
1712,407.046264136
1744,
1712,
1696,
1680,
1696,
1728,
1776,
1776,
1744,
1792,
1808,
1744,
1744,
1696,
1680,
1648,
1664,
1648,
1616,
1312,
1424,
1184,
1312,
1552,
1456,
1344,
1552,
1648,
1696,
1728,407.091275774
1808,
1808,
1856,
1872,
1856,
1888,
1856,
1872,
1808,
1872,
1872,
1856,
1856,
1872,
1904,
1888,
1920,
1904,
1888,
1904,
1904,
1920,
1888,
1856,
1856,
1840,
1776,
1632,
1632,407.152280152
1584,
1552,
1584,
1568,
1552,
1584,
1744,
1680,
1824,
1744,
1808,
1776,
1760,
1744,
1760,
1728,
1792,
1808,
1792,
1824,
1840,
1856,
1872,
1872,
1856,
1808,
1728,
1712,
1664,
1648,
1600,
1568,
1616,
1600,
1728,
1664,
1680,
1680,
1744,
1808,
1856,
1824,
1856,
1872,
1856,
1824,
1760,
1648,
1552,
1632,
1456,
1232,
1520,
1296,
1200,
1088,
1408,
1328,
1600,
1504,
1632,
1696,
1776,
1712,
1648,
1808,
1840,
1808,
1792,
1792,
1776,
1728,
1728,
1712,
1696,
1648,407.181958568
1504,
1472,
1488,
1568,
1520,
1584,
1568,
1584,
1584,
1616,
1648,
1728,
1824,
1856,
1840,
1824,
1840,
1856,
1856,
1856,
1856,
1856,
1872,
1856,
1872,
1888,
1840,
1824,
1760,
1776,407.226603223
1776,
1760,
1744,
1680,
1600,
1648,
1664,
1680,
1648,
1648,
1632,
1728,
1792,
1840,
1824,
1808,
1824,
1808,
1872,
1840,
1856,
1824,
1808,
1808,
1792,
1824,
1776,
1712,
1680,
1680,
1696,
1568,
1552,
1616,
1568,
1616,
1648,
1696,
1664,
1712,
1712,
1712,
1744,
1744,
1728,407.256501391
1728,
1744,
1776,
1728,
1712,
1520,
1616,
1536,
1488,
1584,
1568,
1584,
1680,
1712,
1712,
1760,
1744,
1696,
1744,
1824,
1904,
1920,
1904,
1920,
1920,
1936,
1920,
1856,
1808,
1792,407.285809481
1792,
1760,
1808,
1872,
1840,
1840,
1824,
1776,
1824,
1840,
1840,
1824,
1760,
1728,
1696,
1680,
1664,
1600,
1616,
1584,
1424,
1568,
1616,
1664,
1744,
1792,
1776,
1824,
1824,
1872,407.316595979
1824,
1808,
1856,
1808,
1792,
1824,
1840,
1856,
1824,
1792,
1776,
1712,
1696,
1648,
1680,
1696,
1664,
1680,
1744,
1808,
1904,
1920,
1872,
1904,
1904,
1888,
1856,
1856,
1856,
1840,407.361650583
1840,
1856,
1856,
1824,
1840,
1808,
1792,
1776,
1696,
1632,
1632,
1648,
1664,
1728,
1744,
1760,
1712,
1712,
1680,
1776,
1792,
1792,
1760,
1776,
1712,
1760,
1728,
1696,
1616,
1520,407.391510306
1584,
1520,
1552,
1520,
1520,
1520,
1568,
1536,
1488,
1632,
1616,
1632,
1744,
1776,
1760,
1776,
1792,
1808,
1792,
1776,
1712,
1600,
1584,
1552,
1584,
1632,
1648,
1648,
1632,
1584,
1408,
1472,
1392,
1376,
1488,
1216,
1520,
1488,
1520,
1648,
1616,
1648,
1648,
1776,
1776,407.421393072
1808,
1760,
1808,
1776,
1760,
1728,
1680,
1648,
1696,
1712,
1728,
1680,
1664,
1696,
1712,
1680,
1632,
1648,
1600,
1568,
1536,
1552,
1664,
1680,
1728,
1744,
1632,
1680,
1616,
1648,407.451221279
1744,
1728,
1776,
1728,
1728,
1728,
1760,
1776,
1760,
1728,
1728,
1712,
1712,
1696,
1728,
1680,
1648,
1712,
1760,
1696,
1664,
1776,
1760,
1728,
1744,
1760,
1760,
1760,
1792,
1776,407.481735756
1728,
1712,
1728,
1728,
1760,
1712,
1680,
1696,
1680,
1680,
1744,
1776,
1744,
1776,
1760,
1728,
1696,
1744,
1760,
1760,
1760,
1760,
1760,
1760,
1680,
1616,
1584,
1632,
1536,
1472,407.511309689
1264,
1360,
1168,
1184,
1120,
944,
1056,
1152,
1264,
976,
1344,
1328,
1408,
1312,
1520,
1664,
1696,
1632,
1664,
1616,
1664,
1744,
1632,
1712,
1744,
1744,
1760,
1776,
1728,
1744,407.541160825
1648,
1616,
1632,
1616,
1552,
1408,
1376,
1424,
1408,
1552,
1344,
1088,
1168,
1200,
1424,
1248,
1120,
1584,
1632,
1536,
1584,
1680,
1648,
1664,
1792,
1792,
1744,
1728,
1712,
1728,407.570982001
1744,
1744,
1712,
1744,
1728,
1712,
1696,
1664,
1664,
1648,
1712,
1664,
1536,
1584,
1600,
1616,
1632,
1648,
1616,
1584,
1584,
1616,
1648,
1680,
1712,
1696,
1712,
1632,
1680,
1648,407.616274624
1664,
1648,
1600,
1568,
1456,
1264,
1088,
1088,
1168,
1376,
1552,
1568,
1552,
1584,
1792,
1776,
1744,
1808,
1840,
1872,
1808,
1856,
1856,
1872,
1840,
1888,
1888,
1856,
1856,
1856,
1824,
1920,
1824,
1712,
1760,
1776,
1728,
1712,
1632,
1648,
1584,
1584,
1488,
1488,
1568,407.646694574
1664,
1600,
1584,
1728,
1632,
1648,
1712,
1808,
1776,
1792,
1840,
1808,
1840,
1840,
1872,
1856,
1840,
1824,
1728,
1680,
1712,
1728,
1712,
1728,
1696,
1680,
1744,
1760,
1760,
1728,407.676576053
1712,
1680,
1728,
1728,
1712,
1680,
1728,
1808,
1744,
1744,
1760,
1824,
1792,
1824,
1824,
1808,
1824,
1792,
1792,
1808,
1808,
1776,
1584,
1632,
1728,
1584,
1136,
1296,
1328,
1104,407.706071373
1296,
1440,
1648,
1648,
1680,
1584,
1600,
1584,
1632,
1808,
1776,
1792,
1728,
1712,
1760,
1744,
1760,
1744,
1728,
1696,
1712,
1712,
1600,
1632,
1616,
1616,
1632,
1632,
1616,
1600,407.736754517
1584,
1600,
1568,
1648,
1600,
1616,
1632,
1696,
1680,
1648,
1632,
1680,
1648,
1600,
1616,
1472,
1568,
1600,
1584,
1216,
1312,
1376,
1184,
1184,
1424,
1568,
1632,
1632,
1632,
1744,407.766559715
1792,
1760,
1728,
1728,
1808,
1840,
1840,
1744,
1776,
1840,
1872,
1760,
1792,
1824,
1840,
1824,
1808,
1824,
1808,
1776,
1824,
1808,
1824,
1840,
1840,
1808,
1824,
1840,
1824,
1824,407.796508532
1808,
1824,
1840,
1840,
1856,
1856,
1824,
1920,
1904,
1904,
1904,
1920,
1936,
1904,
1904,
1888,
1888,
1872,
1872,
1856,
1888,
1824,
1840,
1760,
1808,
1808,
1728,
1760,
1712,
1760,407.841310738
1792,
1728,
1728,
1808,
1808,
1792,
1776,
1760,
1792,
1824,
1872,
1856,
1856,
1872,
1872,
1856,
1856,
1888,
1904,
1888,
1872,
1888,
1856,
1824,
1904,
1872,
1824,
1840,
1760,
1744,407.88671213
1760,
1744,
1856,
1792,
1808,
1888,
1888,
1872,
1888,
1872,
1888,
1856,
1936,
1904,
1888,
1936,
1936,
1936,
1920,
1952,
1920,
1936,
1904,
1888,
1920,
1872,
1888,
1872,
1840,
1840,
1840,
1600,
1696,
1664,
1696,
1680,
1712,
1696,
1712,
1712,
1744,
1744,
1728,
1792,
1728,407.916571837
1776,
1776,
1824,
1776,
1856,
1840,
1888,
1872,
1888,
1888,
1872,
1872,
1840,
1840,
1808,
1824,
1824,
1824,
1776,
1680,
1696,
1664,
1616,
1408,
1360,
1296,
1248,
1408,
1600,
1584,
1600,
1616,
1680,
1680,
1680,
1712,
1648,
1696,
1712,
1744,
1712,
1664,
1664,
1648,
1616,407.946658035
1632,
1632,
1632,
1632,
1488,
1456,
1152,
1232,
1392,
1424,
1264,
1312,
1104,
944,
1072,
1232,
1520,
1536,
1552,
1408,
1504,
1520,
1472,
1424,
1520,
1456,
1248,
1360,
1488,
1568,407.976423614
1536,
1392,
1424,
1504,
1520,
1456,
1456,
1488,
1552,
1552,
1568,
1568,
1600,
1584,
1568,
1616,
1680,
1680,
1728,
1728,
1760,
1728,
1776,
1792,
1808,
1792,
1824,
1808,
1808,
1792,408.006690817
1776,
1776,
1792,
1792,
1776,
1744,
1728,
1712,
1632,
1680,
1664,
1680,
1664,
1712,
1680,
1696,
1760,
1712,
1808,
1792,
1792,
1808,
1808,
1824,
1824,
1808,
1760,
1760,
1744,
1760,408.036751287
1808,
1808,
1856,
1808,
1808,
1872,
1856,
1824,
1824,
1824,
1840,
1840,
1840,
1808,
1824,
1792,
1776,
1792,
1792,
1808,
1776,
1776,
1792,
1824,
1808,
1808,
1808,
1824,
1840,
1824,408.066292111
1792,
1776,
1776,
1776,
1824,
1856,
1808,
1808,
1872,
1840,
1856,
1840,
1840,
1888,
1872,
1872,
1872,
1840,
1856,
1856,
1856,
1856,
1856,
1840,
1824,
1840,
1840,
1840,
1744,
1792,408.096749601
1728,
1712,
1760,
1792,
1712,
1744,
1744,
1744,
1728,
1792,
1840,
1824,
1824,
1856,
1840,
1872,
1856,
1856,
1840,
1824,
1824,
1824,
1808,
1792,
1760,
1744,
1760,
1776,
1776,
1760,408.126689688
1744,
1760,
1744,
1776,
1744,
1760,
1728,
1728,
1760,
1744,
1744,
1776,
1776,
1744,
1744,
1776,
1776,
1776,
1760,
1760,
1776,
1712,
1744,
1776,
1728,
1744,
1728,
1664,
1712,
1712,408.171560542
1744,
1616,
1680,
1520,
1552,
1680,
1632,
1552,
1520,
1744,
1712,
1632,
1680,
1664,
1680,
1696,
1712,
1728,
1712,
1712,
1744,
1728,
1712,
1712,
1728,
1712,
1664,
1600,
1584,
1632,
1648,
1664,
1696,
1600,
1520,
1584,
1712,
1664,
1664,
1632,
1632,
1600,
1648,
1648,
1616,408.20150572
1664,
1648,
1632,
1584,
1584,
1712,
1696,
1728,
1680,
1648,
1712,
1680,
1680,
1680,
1648,
1600,
1600,
1568,
1568,
1504,
1488,
1456,
1456,
1456,
1552,
1488,
1440,
1376,
1424,
1632,408.246714873
1520,
1568,
1568,
1456,
1424,
1520,
1584,
1568,
1552,
1360,
1392,
1184,
1264,
1376,
1344,
1232,
1408,
1216,
1456,
1328,
1472,
1488,
1376,
1328,
1616,
1536,
1648,
1648,
1648,
1456,408.276192994
1424,
1440,
1472,
1600,
1664,
1600,
1552,
1440,
1200,
1376,
1488,
1392,
1136,
960,
1152,
1360,
1552,
1568,
1600,
1552,
1520,
1488,
1600,
1616,
1632,
1648,
1600,
1488,
1488,
1584,
1632,
1632,
1584,
1536,
1440,
1440,
1536,
1472,
1456,
1280,
1344,
1472,
1440,
1344,
1392,408.320970773
1488,
1536,
1568,
1488,
1328,
1520,
1664,
1680,
1680,
1408,
1472,
1520,
1632,
1632,
1616,
1520,
1472,
1616,
1584,
1488,
1456,
1472,
1504,
1456,
1360,
1376,
1584,
1616,
1568,
1552,408.351704207
1504,
1440,
1584,
1616,
1664,
1632,
1616,
1584,
1648,
1664,
1600,
1600,
1536,
1616,
1616,
1632,
1600,
1488,
1504,
1584,
1552,
1456,
1504,
1504,
1568,
1504,
1440,
1360,
1344,
1392,
1584,
1568,
1616,
1632,
1632,
1616,
1584,
1664,
1664,
1696,
1648,
1680,
1632,
1680,
1616,408.381626233
1600,
1552,
1600,
1648,
1616,
1488,
1488,
1488,
1536,
1552,
1216,
1424,
1440,
1520,
1488,
1520,
1552,
1648,
1376,
1568,
1440,
1344,
1520,
1552,
1568,
1440,
1600,
1408,
1424,
1472,408.411057699
1568,
1504,
1456,
1376,
1392,
1616,
1600,
1648,
1600,
1392,
1472,
1392,
1232,
1264,
1504,
1584,
1568,
1456,
1312,
1392,
1552,
1648,
1584,
1536,
1520,
1584,
1472,
1456,
1296,
1616,408.4415931
1600,
1584,
1568,
1472,
1520,
1552,
1584,
1600,
1600,
1600,
1504,
1488,
1520,
1584,
1648,
1616,
1488,
1520,
1616,
1632,
1552,
1408,
1536,
1648,
1616,
1616,
1568,
1488,
1408,
1504,408.471400454
1408,
1392,
1312,
1472,
1680,
1568,
1488,
1520,
1584,
1616,
1632,
1584,
1584,
1600,
1568,
1552,
1536,
1632,
1632,
1568,
1504,
1488,
1584,
1584,
1568,
1632,
1584,
1680,
1632,
1616,408.501590398
1664,
1616,
1744,
1728,
1744,
1680,
1632,
1680,
1744,
1696,
1648,
1616,
1648,
1664,
1648,
1504,
1504,
1488,
1616,
1568,
1600,
1616,
1616,
1664,
1712,
1712,
1696,
1712,
1696,
1680,408.531617839
1664,
1664,
1680,
1680,
1696,
1712,
1616,
1456,
1408,
1600,
1664,
1632,
1664,
1616,
1584,
1552,
1568,
1520,
1680,
1712,
1680,
1632,
1520,
1552,
1600,
1616,
1584,
1616,
1600,
1568,408.561655098
1552,
1520,
1584,
1680,
1632,
1664,
1600,
1632,
1616,
1632,
1600,
1552,
1616,
1632,
1664,
1616,
1568,
1600,
1584,
1648,
1664,
1584,
1616,
1616,
1616,
1600,
1584,
1584,
1632,408.591439134
1600,
1600,
1616,
1616,
1616,
1648,
1648,
1680,
1648,
1584,
1568,
1568,
1712,
1696,
1680,
1600,
1632,
1664,
1728,
1680,
1616,
1504,
1552,
1712,
1712,
1648,
1424,
1616,
1616,
1744,
1696,408.636458303
1600,
1616,
1680,
1712,
1648,
1600,
1632,
1696,
1712,
1712,
1680,
1680,
1728,
1712,
1664,
1600,
1584,
1664,
1664,
1568,
1584,
1664,
1696,
1712,
1616,
1616,
1696,
1664,
1664,
1648,
1584,
1600,
1712,
1712,
1680,
1616,
1584,
1696,
1680,
1616,
1584,
1712,
1664,
1632,
1616,408.666625836
1664,
1680,
1712,
1744,
1584,
1488,
1680,
1728,
1744,
1680,
1440,
1680,
1744,
1760,
1680,
1600,
1600,
1744,
1760,
1648,
1584,
1568,
1648,
1680,
1680,
1600,
1600,
1616,
1648,
1696,408.69689875
1664,
1664,
1728,
1696,
1664,
1680,
1696,
1776,
1744,
1712,
1648,
1728,
1728,
1744,
1664,
1648,
1616,
1696,
1680,
1680,
1632,
1600,
1648,
1696,
1696,
1696,
1616,
1696,
1776,
1760,408.726133565
1776,
1712,
1712,
1712,
1712,
1680,
1648,
1664,
1712,
1680,
1632,
1600,
1584,
1616,
1664,
1680,
1648,
1616,
1632,
1712,
1696,
1712,
1680,
1536,
1632,
1520,
1696,
1744,
1712,
1584,408.771611834
1552,
1680,
1776,
1776,
1712,
1632,
1632,
1792,
1696,
1744,
1696,
1648,
1632,
1648,
1632,
1712,
1728,
1648,
1600,
1552,
1648,
1680,
1712,
1712,
1696,
1680,
1664,
1696,
1696,
1696,
1632,
1616,
1648,
1600,
1648,
1504,
1584,
1680,
1680,
1664,
1568,
1632,
1776,
1744,
1744,408.801550375
1632,
1616,
1680,
1712,
1680,
1600,
1520,
1712,
1728,
1712,
1680,
1584,
1616,
1696,
1664,
1616,
1616,
1680,
1680,
1696,
1648,
1600,
1664,
1744,
1728,
1680,
1536,
1632,
1744,
1744,408.831304594
1696,
1664,
1584,
1504,
1728,
1648,
1632,
1520,
1632,
1664,
1648,
1600,
1568,
1664,
1696,
1712,
1648,
1552,
1488,
1696,
1696,
1728,
1648,
1488,
1536,
1616,
1696,
1584,
1456,
1392,408.86095073
1568,
1616,
1584,
1440,
1424,
1584,
1568,
1552,
1456,
1200,
1408,
1632,
1648,
1312,
1264,
1456,
1616,
1648,
1680,
1632,
1520,
1152,
1472,
1424,
1344,
1232,
1408,
1520,
1456,
1456,408.906765911
1328,
1136,
1296,
1584,
1600,
1600,
1504,
1312,
1296,
1456,
1424,
1440,
1392,
1136,
1312,
1376,
1296,
1072,
864,
1072,
1360,
1456,
1488,
1280,
1408,
1280,
1408,
1520,
1584,
1616,
1552,
1344,
1200,
1248,
1408,
1424,
1360,
1184,
1104,
1312,
1216,
1328,
1296,
1488,
1488,408.936766451
1536,
1456,
1440,
1248,
1296,
1552,
1600,
1616,
1520,
1360,
928,
1376,
1552,
1504,
1328,
1232,
1408,
1552,
1488,
1440,
1136,
1344,
1504,
1680,
1648,
1632,
1456,
1456,
1664,
1632,408.966690853
1632,
1600,
1472,
1488,
1632,
1648,
1600,
1216,
1104,
1680,
1680,
1680,
1664,
1360,
1280,
1584,
1648,
1712,
1648,
1488,
1440,
1568,
1616,
1664,
1616,
1440,
1296,
1504,
1648,
1616,408.996067951
1520,
1280,
1392,
1520,
1552,
1408,
1408,
1328,
1520,
1600,
1648,
1584,
1440,
1360,
1360,
1488,
1600,
1584,
1552,
1552,
1072,
1472,
1184,
1248,
1440,
1424,
1424,
1408,
1280,
1344,409.026321884
1280,
1456,
1136,
1376,
1472,
1520,
1552,
1280,
1472,
1328,
1376,
1440,
1552,
1568,
1488,
1216,
1296,
1504,
1568,
1648,
1632,
1536,
1392,
1328,
1408,
1568,
1600,
1520,
1280,
1200,409.057505244
1584,
1552,
1616,
1568,
1552,
1568,
1600,
1632,
1648,
1664,
1632,
1392,
1504,
1040,
1424,
1408,
1216,
1008,
1216,
1472,
1600,
1552,
1456,
1280,
1296,
1392,
1440,
1568,
1488,
1280,409.086700931
1200,
1120,
1408,
1600,
1472,
1568,
1456,
1296,
1152,
1472,
1504,
1568,
1552,
1440,
1184,
992,
1424,
1568,
1360,
1552,
1392,
1568,
1520,
1664,
1712,
1696,
1584,
1376,
1104,
1264,409.131676025
1664,
1664,
1616,
1600,
1552,
1328,
1344,
1504,
1536,
1504,
1440,
1344,
1472,
1584,
1664,
1696,
1648,
1504,
1264,
1296,
1296,
1456,
1600,
1584,
1520,
1440,
912,
1328,
1360,
1488,
1504,
1424,
1424,
1216,
1424,
1424,
1616,
1600,
1664,
1616,
1600,
1376,
1424,
1520,
1600,409.176568631
1664,
1680,
1664,
1520,
1408,
1328,
1616,
1664,
1696,
1632,
1152,
1104,
1376,
1680,
1712,
1776,
1744,
1552,
1504,
1376,
1568,
1680,
1696,
1680,
1648,
1600,
1232,
1360,
1616,
1616,409.206707035
1600,
1520,
1552,
1600,
1648,
1680,
1648,
1664,
1616,
1632,
1600,
1648,
1664,
1616,
1616,
1488,
1328,
1552,
1552,
1440,
1536,
1648,
1680,
1696,
1712,
1568,
1552,
1584,
1472,
1552,
1664,
1616,
1632,
1440,
1136,
1520,
1616,
1648,
1696,
1632,
1632,
1456,
1584,
1552,
1680,409.236569567
1648,
1584,
1584,
1520,
1520,
1568,
1616,
1584,
1552,
1488,
1552,
1584,
1632,
1616,
1552,
1552,
1408,
1520,
1552,
1616,
1632,
1584,
1472,
1328,
1328,
1488,
1600,
1616,
1616,
1568,409.266067079
1584,
1600,
1600,
1536,
1584,
1600,
1520,
1536,
1408,
1488,
1504,
1520,
1472,
1408,
1248,
1312,
1392,
1472,
1488,
1536,
1488,
1504,
1520,
1536,
1552,
1520,
1408,
1344,
1152,
1136,409.29654534
1392,
1392,
1424,
1312,
1184,
1072,
1072,
1216,
1392,
1456,
1568,
1504,
1408,
1424,
1072,
928,
1088,
1328,
1424,
1440,
1472,
1360,
1440,
1280,
1104,
1328,
1344,
1424,
1440,
1312,409.326696093
1280,
1264,
1280,
1376,
1376,
1360,
1312,
1248,
1264,
1136,
1504,
1520,
1504,
1488,
1408,
1360,
1344,
1440,
1520,
1568,
1616,
1568,
1440,
1440,
1280,
1392,
1632,
1616,
1680,
1648,409.356812278
1696,
1536,
1488,
1424,
1504,
1520,
1552,
1536,
1488,
1392,
1456,
1552,
1584,
1584,
1536,
1456,
1440,
1584,
1584,
1712,
1728,
1728,
1696,
1648,
1568,
1408,
1376,
1360,
1600,
1552,409.386213308
1616,
1568,
1504,
1584,
1600,
1632,
1600,
1616,
1600,
1616,
1600,
1552,
1568,
1552,
1232,
1104,
1312,
1296,
1568,
1520,
1552,
1616,
1584,
1520,
1440,
1360,
1392,
1520,
1584,
1616,409.416683012
1600,
1616,
1600,
1568,
1504,
1376,
1232,
1168,
1168,
1264,
1296,
1424,
1392,
1408,
1504,
1488,
1504,
1552,
1520,
1488,
1440,
1504,
1536,
1488,
1488,
1472,
1392,
1360,
1408,
1296,409.446485187
1472,
1456,
1408,
1168,
1472,
1216,
1328,
1376,
1280,
1008,
1392,
1440,
1616,
1600,
1648,
1472,
1328,
1520,
1408,
1168,
1168,
1584,
1600,
1664,
1696,
1632,
1456,
1520,
1392,
1504,409.476561401
1712,
1728,
1728,
1696,
1584,
1520,
1456,
1408,
1552,
1600,
1648,
1648,
1664,
1648,
1616,
1520,
1488,
1520,
1584,
1568,
1552,
1552,
1536,
1472,
1616,
1456,
1584,
